person_name_norm,category,film_count,avg_rating
nadia dajani,actress,6,6.2166666666666668
nihal yalçin,actress,6,6.2166666666666668
suhas joshi,actress,6,6.2166666666666668
athmeeya rajan,actress,6,6.2166666666666668
joan freeman,actress,6,6.2166666666666668
rene russo,actress,23,6.2173913043478262
marie-anne chazel,actress,17,6.2176470588235286
manju warrier,actress,22,6.2181818181818178
claudia karvan,actress,11,6.2181818181818178
cameron diaz,actress,38,6.2184210526315793
alberta watson,actress,16,6.21875
supriya pathak,actress,32,6.21875
sophie quinton,actress,5,6.22
stephanie sigman,actress,5,6.22
diane rouxel,actress,5,6.22
nanao,actress,5,6.22
sminu sijo,actress,5,6.22
georgina cates,actress,5,6.22
synnøve macody lund,actress,5,6.22
ana belén,actress,5,6.22
iwona bielska,actress,10,6.2200000000000006
dominique mcelligott,actress,5,6.2200000000000006
jeanne rosa,actress,5,6.2200000000000006
sarah jane dias,actress,5,6.2200000000000006
yolande moreau,actress,20,6.2200000000000006
sora aoi,actress,5,6.2200000000000006
kate siegel,actress,5,6.2200000000000006
christina pickles,actress,5,6.2200000000000006
geraldine o'rawe,actress,5,6.2200000000000006
jean de baer,actress,5,6.2200000000000006
zenobia shroff,actress,5,6.2200000000000006
mari turunen,actress,5,6.2200000000000006
aishwarya rai bachchan,actress,50,6.2200000000000015
deirdre o'connell,actress,19,6.2210526315789467
aitana sánchez-gijón,actress,14,6.2214285714285706
vanessa bell calloway,actress,9,6.2222222222222223
caroline goodall,actress,18,6.2222222222222232
mary-louise parker,actress,31,6.2225806451612895
conchata ferrell,actress,13,6.2230769230769232
joan cusack,actress,43,6.2232558139534886
dreama walker,actress,4,6.225
sacide tasaner,actress,4,6.225
aline towne,actress,4,6.225
jennifer garner,actress,32,6.225
verónica sánchez,actress,4,6.225
stacey travis,actress,8,6.225
alice ghostley,actress,4,6.225
oh yun-hong,actress,4,6.225
rukmini maitra,actress,4,6.225
alix poisson,actress,4,6.225
betsy aidem,actress,4,6.225
d'arcy carden,actress,4,6.225
kang ye-won,actress,4,6.225
aurore broutin,actress,4,6.225
catherine marchal,actress,4,6.225
talia ryder,actress,8,6.225
deborra-lee furness,actress,8,6.225
jane levy,actress,8,6.225
nahed el sebaï,actress,4,6.2250000000000005
nina sosanya,actress,4,6.2250000000000005
alyla browne,actress,4,6.2250000000000005
sonia braga,actress,19,6.2263157894736842
elpidia carrillo,actress,15,6.2266666666666666
suhasini mulay,actress,15,6.2266666666666666
gemma arterton,actress,26,6.226923076923077
upasana singh,actress,11,6.2272727272727275
diane keaton,actress,51,6.2274509803921552
dale dickey,actress,14,6.2285714285714286
melissa barrera,actress,7,6.2285714285714286
pegah ahangarani,actress,7,6.2285714285714286
jill bennett,actress,14,6.2285714285714286
eva melander,actress,7,6.2285714285714286
ezgi mola,actress,14,6.2285714285714286
dylan gelula,actress,7,6.2285714285714286
belén rueda,actress,17,6.2294117647058824
rosa salazar,actress,10,6.23
jill st. john,actress,10,6.23
elisabeth shue,actress,39,6.23076923076923
alison lohman,actress,13,6.2307692307692308
thandiwe newton,actress,32,6.23125
amy madigan,actress,22,6.2318181818181824
anna ferruzzo,actress,3,6.2333333333333325
greta lee,actress,9,6.2333333333333325
yvette duguay,actress,3,6.2333333333333325
jorgelina aruzzi,actress,3,6.2333333333333325
jessica henwick,actress,9,6.2333333333333325
golda rosheuvel,actress,3,6.2333333333333325
wendy gazelle,actress,6,6.2333333333333325
inge beckmann,actress,3,6.2333333333333334
christiane krüger,actress,3,6.2333333333333334
axelle abbadie,actress,3,6.2333333333333334
shin hyeon-bin,actress,3,6.2333333333333334
anna prucnal,actress,3,6.2333333333333334
maria kallimani,actress,3,6.2333333333333334
candice azzara,actress,6,6.2333333333333334
katrin pollitt,actress,3,6.2333333333333334
arianna scommegna,actress,3,6.2333333333333334
marian mercer,actress,3,6.2333333333333334
elyse knox,actress,3,6.2333333333333334
dolores dorn,actress,6,6.2333333333333334
suzanne cryer,actress,3,6.2333333333333334
china anne mcclain,actress,3,6.2333333333333334
maribel martín,actress,3,6.2333333333333334
lindsey garrett,actress,3,6.2333333333333334
bushra,actress,3,6.2333333333333334
yasmine garbi,actress,3,6.2333333333333334
flávia alessandra,actress,3,6.2333333333333334
holly palance,actress,3,6.2333333333333334
lola créton,actress,6,6.2333333333333334
mathilda may,actress,6,6.2333333333333334
renu desai,actress,3,6.2333333333333334
meagan kimberly smith,actress,3,6.2333333333333334
danijela 'nela' mihajlovic,actress,3,6.2333333333333334
shannon tarbet,actress,3,6.2333333333333334
leah ayres,actress,3,6.2333333333333334
lucia mascino,actress,3,6.2333333333333334
annika marks,actress,3,6.2333333333333334
diana ross,actress,3,6.2333333333333334
tanja lorentzon,actress,3,6.2333333333333334
elizabeth ercy,actress,3,6.2333333333333334
zaide silvia gutiérrez,actress,6,6.2333333333333334
marli siu,actress,3,6.2333333333333334
laura christensen,actress,6,6.2333333333333334
manda touré,actress,3,6.2333333333333334
anita ekström,actress,3,6.2333333333333334
dolly bindra,actress,3,6.2333333333333334
stephanie moore,actress,3,6.2333333333333334
silvia munt,actress,3,6.2333333333333334
linda gaye scott,actress,3,6.2333333333333334
cristina sánchez pascual,actress,3,6.2333333333333334
lotte stein,actress,3,6.2333333333333334
sonakshi verma,actress,3,6.2333333333333334
lucy montgomery,actress,3,6.2333333333333334
soledad st. hilaire,actress,6,6.2333333333333334
natasha williams,actress,3,6.2333333333333334
larisa domaskina,actress,3,6.2333333333333334
supriya shukla,actress,3,6.2333333333333334
mayuko fukuda,actress,3,6.2333333333333334
halsey,actress,3,6.2333333333333334
izabela vidovic,actress,3,6.2333333333333334
irene bedard,actress,9,6.2333333333333334
renée le calm,actress,3,6.2333333333333334
pilar gómez,actress,3,6.2333333333333334
akosua busia,actress,3,6.2333333333333334
renata zamengo,actress,3,6.2333333333333334
asher keddie,actress,3,6.2333333333333334
michelle wilson,actress,3,6.2333333333333334
thora bjorg helga,actress,3,6.2333333333333334
merritt wever,actress,9,6.2333333333333334
susy laude,actress,3,6.2333333333333334
marion ross,actress,6,6.2333333333333343
nunzia schiano,actress,6,6.2333333333333343
lynne frederick,actress,9,6.2333333333333343
osa massen,actress,6,6.2333333333333343
nikki galrani,actress,9,6.2333333333333343
tanvi azmi,actress,17,6.2352941176470589
frances sternhagen,actress,14,6.2357142857142858
rani mukerji,actress,44,6.2363636363636354
lauren ambrose,actress,11,6.2363636363636363
wamiqa gabbi,actress,11,6.2363636363636363
anna castillo,actress,11,6.2363636363636372
ann dowd,actress,24,6.2374999999999989
raffey cassidy,actress,8,6.2375
jean louisa kelly,actress,8,6.2375
betty gabriel,actress,8,6.2375
tatum o'neal,actress,8,6.2375
hadewych minis,actress,13,6.2384615384615385
radhika sarathkumar,actress,23,6.2391304347826084
susan wokoma,actress,5,6.2399999999999993
juliet rylance,actress,5,6.2399999999999993
lily sullivan,actress,5,6.24
shabnam moghadami,actress,5,6.24
soko,actress,5,6.24
dominique valadié,actress,5,6.24
marina malfatti,actress,5,6.24
joanna pettet,actress,5,6.24
jacqueline ramel,actress,5,6.24
olga schoberová,actress,5,6.24
valerie allen,actress,5,6.24
susanne wuest,actress,5,6.24
cicely tyson,actress,10,6.24
nicole beharie,actress,10,6.24
patti harrison,actress,5,6.24
darby camp,actress,5,6.24
olivia wilde,actress,27,6.2407407407407405
gretchen mol,actress,22,6.2409090909090894
taraji p. henson,actress,29,6.2413793103448265
lene maria christensen,actress,12,6.2416666666666654
soha ali khan,actress,12,6.2416666666666663
natalie morales,actress,12,6.2416666666666671
alexandra roach,actress,7,6.2428571428571429
asiye dinçsoy,actress,7,6.2428571428571429
manisha koirala,actress,28,6.2428571428571429
kathrine narducci,actress,7,6.2428571428571429
liv tyler,actress,23,6.2434782608695656
amandla stenberg,actress,9,6.2444444444444445
charlyne yi,actress,9,6.2444444444444445
maría botto,actress,9,6.2444444444444454
marie windsor,actress,20,6.245
samantha mathis,actress,22,6.2454545454545443
kerry fox,actress,22,6.2454545454545443
lucinda jenney,actress,11,6.2454545454545451
jessica rothe,actress,13,6.2461538461538453
jessica hecht,actress,13,6.2461538461538462
maribel verdú,actress,32,6.2468749999999993
annasophia robb,actress,17,6.2470588235294109
rachel ticotin,actress,17,6.2470588235294109
haley bennett,actress,21,6.2476190476190467
claire danes,actress,23,6.247826086956521
monic hendrickx,actress,10,6.2499999999999991
ari graynor,actress,14,6.25
clara ponsot,actress,4,6.25
debora duboc,actress,4,6.25
jayne eastwood,actress,12,6.25
katie finneran,actress,4,6.25
niamh cusack,actress,8,6.25
ashleigh morghan,actress,4,6.25
evgenia brik,actress,4,6.25
yuliya aug,actress,6,6.25
laurie hymes,actress,4,6.25
luxia jiang,actress,6,6.25
geraldine brophy,actress,4,6.25
camille lou,actress,4,6.25
moses ingram,actress,4,6.25
noma dumezweni,actress,4,6.25
domini blythe,actress,6,6.25
idina menzel,actress,10,6.25
gloria foster,actress,4,6.25
kelly marie tran,actress,4,6.25
linda de mol,actress,6,6.25
maya,actress,4,6.25
maahi jain,actress,4,6.25
lina bernardi,actress,4,6.25
sandy duncan,actress,4,6.25
saiyami kher,actress,8,6.25
aimee mullins,actress,4,6.25
joan staley,actress,4,6.25
winnie böwe,actress,4,6.25
natsuna,actress,4,6.25
eve duranceau,actress,4,6.25
sadie soverall,actress,4,6.25
elvira onetto,actress,4,6.25
lara parker,actress,4,6.25
s. epatha merkerson,actress,8,6.25
marian carr,actress,4,6.25
lunetta savino,actress,4,6.25
téa leoni,actress,14,6.25
susana zabaleta,actress,4,6.25
ni ni,actress,8,6.25
piroska molnár,actress,6,6.25
julianne nicholson,actress,24,6.2500000000000009
morena baccarin,actress,20,6.2500000000000009
marina foïs,actress,24,6.2500000000000009
celia weston,actress,25,6.252
susan lynch,actress,17,6.2529411764705891
felicity huffman,actress,11,6.2545454545454549
sheila kelley,actress,9,6.2555555555555555
k.t. stevens,actress,9,6.2555555555555555
valeria solarino,actress,9,6.2555555555555555
krista kosonen,actress,9,6.2555555555555555
marylouise burke,actress,9,6.2555555555555564
nancy allen,actress,16,6.2562500000000005
signe egholm olsen,actress,7,6.2571428571428562
jasmin bajwa,actress,7,6.2571428571428562
sabrina ferilli,actress,7,6.2571428571428571
dolores heredia,actress,7,6.2571428571428571
mary kay place,actress,28,6.2571428571428571
paula raymond,actress,7,6.2571428571428571
cyrielle clair,actress,7,6.2571428571428571
ella purnell,actress,7,6.2571428571428571
angela schijf,actress,7,6.2571428571428571
stine stengade,actress,7,6.2571428571428571
grace lynn kung,actress,7,6.257142857142858
pauline etienne,actress,7,6.257142857142858
carman lee,actress,7,6.257142857142858
dakota fanning,actress,36,6.2583333333333329
olivia thirlby,actress,22,6.2590909090909088
lisa smit,actress,5,6.26
phillipa soo,actress,5,6.26
clare perkins,actress,5,6.26
maria grazia cucinotta,actress,10,6.26
atsuko maeda,actress,5,6.26
kelly jean peters,actress,5,6.26
barbara werle,actress,5,6.26
patsy ferran,actress,5,6.26
sophie ward,actress,5,6.26
yildiz kültür,actress,5,6.26
willow shields,actress,5,6.26
rakshitha,actress,5,6.26
debi derryberry,actress,5,6.26
tamzin merchant,actress,5,6.2600000000000007
anita wall,actress,5,6.2600000000000007
fiona press,actress,5,6.2600000000000007
miranda richardson,actress,38,6.2605263157894733
connie britton,actress,21,6.2619047619047619
melissa leo,actress,37,6.2621621621621619
amy brenneman,actress,16,6.2624999999999993
marilù tolo,actress,8,6.2625
roxane duran,actress,8,6.2625
christine kaufmann,actress,8,6.2625
kathryn hahn,actress,27,6.2629629629629617
jada pinkett smith,actress,22,6.2636363636363637
pascale bussières,actress,11,6.2636363636363637
abigail breslin,actress,28,6.2642857142857142
cherry jones,actress,17,6.2647058823529411
susan sarandon,actress,77,6.2649350649350648
rosemarie dewitt,actress,23,6.2652173913043461
mary stuart masterson,actress,21,6.2666666666666648
tjitske reidinga,actress,9,6.2666666666666657
clara lago,actress,15,6.2666666666666657
stella gonet,actress,6,6.2666666666666657
ana girardot,actress,12,6.2666666666666657
rebecca marder,actress,6,6.2666666666666657
stephanie gil,actress,3,6.2666666666666666
zana marjanovic,actress,3,6.2666666666666666
monique mercure,actress,3,6.2666666666666666
melody klaver,actress,3,6.2666666666666666
nicola stapleton,actress,3,6.2666666666666666
harriet dyer,actress,3,6.2666666666666666
lisa lindgren,actress,3,6.2666666666666666
milka ahlroth,actress,3,6.2666666666666666
im jin-ah,actress,3,6.2666666666666666
victoria guerra,actress,3,6.2666666666666666
valeriya fedorovich,actress,3,6.2666666666666666
jill ireland,actress,15,6.2666666666666666
akansha ranjan kapoor,actress,3,6.2666666666666666
cecilia forss,actress,3,6.2666666666666666
madeline weinstein,actress,3,6.2666666666666666
aki hiraoka,actress,3,6.2666666666666666
emily brooke hands,actress,3,6.2666666666666666
ling jia,actress,3,6.2666666666666666
sadie stanley,actress,3,6.2666666666666666
alicia van couvering,actress,3,6.2666666666666666
ginny simms,actress,3,6.2666666666666666
theresa randle,actress,6,6.2666666666666666
kay harding,actress,3,6.2666666666666666
katherine lanasa,actress,3,6.2666666666666666
teresa ruiz,actress,3,6.2666666666666666
annemarie lawless,actress,3,6.2666666666666666
diana pozharskaya,actress,3,6.2666666666666666
francesca reale,actress,3,6.2666666666666666
selena anduze,actress,3,6.2666666666666666
olga dibtseva,actress,3,6.2666666666666666
dierdre friel,actress,3,6.2666666666666666
olivia molina,actress,3,6.2666666666666666
lourdes faberes,actress,3,6.2666666666666666
shreya dhanwanthary,actress,3,6.2666666666666666
doreen lang,actress,3,6.2666666666666666
meral polat,actress,3,6.2666666666666666
therese glahn,actress,3,6.2666666666666666
afton williamson,actress,3,6.2666666666666666
betty compson,actress,3,6.2666666666666666
bernadene hayes,actress,3,6.2666666666666666
glória pires,actress,6,6.2666666666666666
ayten amer,actress,3,6.2666666666666666
rethika srinivas,actress,3,6.2666666666666666
almudena amor,actress,3,6.2666666666666666
aimee-ffion edwards,actress,3,6.2666666666666666
mollie milligan,actress,3,6.2666666666666666
eva lallier,actress,3,6.2666666666666666
els dottermans,actress,3,6.2666666666666666
marie mullen,actress,3,6.2666666666666666
diana maria riva,actress,3,6.2666666666666666
lachele carl,actress,3,6.2666666666666666
helen freeman,actress,3,6.2666666666666666
riho yoshioka,actress,3,6.2666666666666666
doña croll,actress,3,6.2666666666666666
patricia tiernan,actress,3,6.2666666666666666
nichelle hines,actress,3,6.2666666666666666
davenia mcfadden,actress,6,6.2666666666666666
maria gladys,actress,3,6.2666666666666666
jeannine riley,actress,3,6.2666666666666666
yue,actress,3,6.2666666666666666
susanne wolff,actress,3,6.2666666666666666
maria solomou,actress,3,6.2666666666666666
marina orsini,actress,3,6.2666666666666675
adriana ugarte,actress,9,6.2666666666666675
rebecca miller,actress,3,6.2666666666666675
anna nygh,actress,3,6.2666666666666675
kayli carter,actress,3,6.2666666666666675
lucy davis,actress,6,6.2666666666666675
ethel wales,actress,3,6.2666666666666675
janet maclachlan,actress,6,6.2666666666666675
marie vincent,actress,3,6.2666666666666675
fiona shaw,actress,28,6.2678571428571423
chiara mastroianni,actress,25,6.268
natascha mcelhone,actress,22,6.2681818181818176
maria bello,actress,38,6.2684210526315773
anna chancellor,actress,13,6.2692307692307683
edie mcclurg,actress,10,6.27
sharon farrell,actress,10,6.27
joanna gleason,actress,10,6.2700000000000005
christy chung,actress,10,6.2700000000000005
eleonore hendricks,actress,7,6.2714285714285714
frances lee mccain,actress,7,6.2714285714285714
pauline mclynn,actress,7,6.2714285714285714
meera syal,actress,7,6.2714285714285714
patrice wymore,actress,7,6.2714285714285722
claudia gerini,actress,21,6.2714285714285722
barbara windsor,actress,11,6.2727272727272725
evelyn ankers,actress,11,6.2727272727272725
june squibb,actress,19,6.2736842105263149
diana scarwid,actress,19,6.2736842105263158
aycan koptur,actress,4,6.2749999999999995
firmine richard,actress,8,6.2749999999999995
chae soo-bin,actress,4,6.2749999999999995
meghann fahy,actress,4,6.2749999999999995
özge borak,actress,4,6.2749999999999995
ayanna berkshire,actress,4,6.2749999999999995
bel powley,actress,12,6.2749999999999995
nancy reagan,actress,4,6.275
lucia sanchez,actress,4,6.275
ji-young yoo,actress,4,6.275
akiko wakabayashi,actress,4,6.275
rosalind cash,actress,8,6.275
hannah reji koshy,actress,4,6.275
alice lee,actress,4,6.275
laura allen,actress,4,6.275
ditte gråbøl,actress,4,6.275
deneen tyler,actress,4,6.275
benedetta porcaroli,actress,8,6.275
vanessa paradis,actress,12,6.275
hannah jones,actress,4,6.275
helen hunt,actress,28,6.275
nana katase,actress,4,6.275
mary murray,actress,4,6.275
